n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,10.12,9.42,9.022380391800661
5656,6893,6061,5341,4342,5.98,5.98,5.912406128188295
237,6884,3814,6356,2040,6.4,5.92,5.961021829016788
5316,424,1284,927,3045,6.54,6.16,6.309085219589371
3842,7114,2019,3119,4454,5.5,5.48,5.614970900032416
835,4701,2042,107,5989,7.36,7.48,7.09603834089212
1775,3343,2289,1491,7106,7.46,7.68,7.231018754941709
6272,3190,1307,6241,6530,5.12,5.04,5.152796380095114
589,1136,5062,5058,3644,8.54,6.46,7.406729726674957
1037,1083,14,43,1715,12.88,8.78,9.27753633640221
6337,1765,1358,1363,2369,7.18,6.62,6.337338053429741
2569,1629,4417,5552,5125,5.54,5.66,5.465968240255977
1677,1488,5657,1612,3139,15.78,11.18,10.151104685676806
2447,176,2958,3398,1359,8.22,6.94,6.660452853967325
1193,2161,533,2718,2468,12.74,11.76,11.010938955888314
6696,4940,4801,27,4882,6.56,5.94,5.8856189712757985
5553,5797,2768,540,2539,7.38,6.68,6.465493919299645
2911,6705,2507,3938,5705,5.92,5.56,5.513709757699365
2586,1513,3942,3871,5772,10.94,9.22,9.13419995067067
1442,466,2098,187,6142,7.98,6.9,6.840297345453528
2929,6921,3311,148,4497,6.34,5.14,5.275530545810461
6453,3431,2999,3083,4739,10.02,9.32,9.199608582693331
6891,74,3709,382,5797,9.68,7.22,7.461839105894978
1482,5109,1609,975,6190,7.24,6.64,6.972236644441104
2015,6713,3786,2821,4198,6.22,6.32,6.286035647860527
2906,4298,2055,6353,3791,5.34,5.38,5.471479255359871
885,4831,6130,6397,6530,9.96,8.46,8.598266886093608
3008,7042,2423,300,3546,5.56,5.0,5.075196084765941
746,1707,2791,4201,5003,12.1,11.8,11.016152859140494
2970,1214,2784,2258,5755,9.38,9.94,9.225191313889464
4465,754,2559,5619,2595,6.24,5.4,5.364352188528266
2508,1453,6543,640,5134,5.78,5.9,5.77676280148113
1219,5907,5645,2533,3963,7.34,6.94,6.596218692309967
1323,5899,397,663,4920,5.68,5.96,5.662768720776494
4370,3325,260,1944,6066,5.68,5.4,5.429317530678899
4865,2816,6769,2049,3732,5.44,5.62,5.483439313670652
5332,3455,1192,456,5229,11.72,10.34,10.073100299892044
268,6567,4043,2737,6868,5.12,5.12,5.150670431049075
1696,1069,5993,4620,1087,7.26,7.42,7.095813885668363
5164,6455,3390,873,1382,7.92,7.3,7.4929648924380725
3559,3055,1222,481,6920,7.0,6.8,6.302263930903673
3445,2415,1156,3712,5082,10.5,9.06,9.261592143773836
6981,1386,4277,3715,3998,17.5,12.88,13.906757830235634
5642,5976,2602,3924,2244,6.1,5.48,5.408746684596842
2384,3850,3307,1200,922,30.86,24.38,23.814673413726926
3088,6734,4356,1469,5136,5.98,5.4,5.623557668589089
4090,7109,2772,1475,730,5.44,5.72,5.357133707843294
4029,2230,4220,6406,4490,5.34,5.46,5.209539126113688
7105,4119,2959,516,6439,5.6,5.76,5.587309521800155
6513,6347,2913,5690,4812,8.22,7.06,7.302073214827609
5439,281,6222,2504,2977,6.72,6.16,6.354236737570606
4581,5771,5474,2300,6842,6.3,6.02,6.0523913197414725
3978,2169,6305,5659,5865,6.36,5.7,5.756296944062914
2407,2785,5322,1463,4756,17.96,11.46,11.313758183581255
6978,94,3885,4480,6338,7.48,7.46,7.357175936443606
2053,2669,5502,2242,3792,5.96,5.84,5.836276699852925
2366,6690,4098,5303,5518,5.18,5.24,5.1422758033660685
6534,2921,2849,2243,5276,7.9,7.46,7.3317814287696255
2831,6044,6784,3346,2867,5.86,5.76,5.937945999821323
6904,1412,7102,5638,3684,5.66,5.7,5.411919019445177
2984,2738,4244,1162,4336,7.08,5.54,5.64961368568928
1361,1627,6853,2965,6994,6.04,6.06,6.2752554229065325
3909,2317,5664,645,5895,5.48,5.34,5.373218382838283
5495,5983,3413,1407,5052,6.94,6.84,7.094267461387515
6392,4758,4230,5452,3447,5.64,5.22,5.2802645097320955
2479,5109,4531,6346,7103,6.78,5.18,5.189143267735732
5217,2217,5901,226,1602,9.1,7.4,7.616242384542329
1310,4804,3613,5112,5325,6.42,5.42,5.570348337777299
1480,1794,6217,5619,1478,8.3,7.12,7.098336047360826
5168,5885,342,3863,1853,22.64,18.58,18.09906596861415
1357,443,1093,907,2599,24.46,16.76,16.377980285905984
1487,3953,1584,4491,292,9.34,7.58,7.855822797046518
3403,3811,2876,3115,5427,5.6,5.46,5.395117728316779
5011,589,4834,1674,1948,9.36,8.34,7.888235288064887
5881,3063,5,2871,3320,8.68,7.5,7.322236261734396
2281,7011,3359,7097,942,14.3,11.06,11.819977127699214
5643,6810,4483,3062,295,5.92,5.82,5.956467701887182
4505,5026,2468,776,2418,12.48,9.86,9.981826577392225
4466,4199,2780,4758,2401,8.86,9.0,8.835964492817823
2880,6705,1058,3433,3352,12.14,8.52,8.125704255367655
6660,4619,5261,4410,3026,6.48,6.42,5.9201287539140415
3829,1164,1284,4881,3135,11.62,10.18,10.349536574008809
4619,3907,1631,1089,4985,20.36,19.46,18.38488448778877
744,2876,6727,5420,7,18.98,13.28,13.839165110410928
3128,884,2670,4635,5039,6.36,5.6,5.856466687933982
4418,1152,2666,5156,4622,10.08,8.64,9.118083019192342
3078,3516,3536,1854,4042,13.9,11.36,11.14342577762492
2387,3928,5802,3111,3144,5.92,5.98,5.860996967916394
7003,1302,4880,4865,2128,5.32,5.58,5.620951488326863
6070,2464,4065,2056,3403,5.84,5.4,5.295353850423274
161,2614,2518,4028,2346,5.04,5.04,5.097493721032279
1173,3907,194,998,5407,25.92,17.94,19.267184108521665
5092,3632,2011,2401,327,5.48,5.16,5.267224251668122
6403,1117,6773,3214,108,17.76,12.3,12.945389747692074
3934,4362,4590,2242,1994,24.2,17.38,18.154652776068264
3885,6405,301,2012,4015,8.5,7.88,8.132858759708972
2192,6913,1267,5910,2340,5.92,6.36,6.1205716700720405
2401,4032,4981,3888,4245,8.16,7.24,7.196933646024865
5282,7073,4946,6090,968,5.8,5.72,5.5868120656000535
132,6229,1032,2463,2312,10.74,9.48,9.39220506592426
